Total Points,Max Abs Error,Max Residual,Max Boundary Residual
281,2.597314879315693e-05,0.022104342371047636,2.7139709855295013e-05
282,2.2229966232800713e-05,0.020227636141875394,2.2274858457460578e-05
283,2.1441410679501338e-05,0.019426166368845088,2.1469444282995465e-05
284,2.142468370769368e-05,0.01944370900474013,2.146594409263569e-05
285,2.1659707143073526e-05,0.01941837870925678,2.1713064944417493e-05
286,2.09241298835261e-05,0.019589844653731703,2.1087878676800953e-05
287,3.7393548201120064e-05,0.011826099510154009,3.825597292267391e-05
288,3.7359050157587115e-05,0.011861031956663659,3.824739729713089e-05
289,3.347724701419086e-05,0.013618778536844012,3.399960274724778e-05
290,3.451669259268986e-05,0.013450969353692166,3.507943443797901e-05
291,3.7249769191505244e-05,0.011931488176051275,3.82583276044568e-05
292,3.663450330171347e-05,0.011920579674219667,3.741092592496331e-05
293,3.703865010465379e-05,0.013215236183954815,3.703865010465379e-05
294,3.719386901793187e-05,0.013500520905088464,3.719386901793187e-05
295,3.6156928642588904e-05,0.012306815358071432,3.6156928642588904e-05
296,3.614213753025397e-05,0.012358868269521928,3.614213753025397e-05
297,3.618792695050943e-05,0.010485941495389284,3.618792695050943e-05
298,3.612500355956727e-05,0.010432377558920791,3.612500355956727e-05
299,3.555839472682565e-05,0.01042651693126384,3.555839472682565e-05
300,3.5562634791125314e-05,0.01044889046642794,3.5562634791125314e-05
301,3.529413831274142e-05,0.010447347298799592,3.529413831274142e-05
302,3.528623753226712e-05,0.010464546381230733,3.528623753226712e-05
303,3.532378329254571e-05,0.010452081004362235,3.532378329254571e-05
304,3.53806685481628e-05,0.010462181943054816,3.53806685481628e-05
305,3.6385508308006687e-05,0.010497548112391009,3.6385508308006687e-05
306,3.629591671341914e-05,0.010478834352603883,3.629591671341914e-05
307,3.6027614866901425e-05,0.010496660132837121,3.6027614866901425e-05
308,3.616666478337138e-05,0.010497789438131733,3.616666478337138e-05
309,3.598274130781065e-05,0.010478607900303416,3.598274130781065e-05
310,3.602941293792683e-05,0.010461682452347354,3.602941293792683e-05
311,3.56215718667896e-05,0.010312792415792416,3.56215718667896e-05
312,3.524315749672824e-05,0.010317952765971583,3.524315749672824e-05
313,3.5240471758873904e-05,0.010353503070275494,3.5240471758873904e-05
314,4.958936510862655e-05,0.010352519039810382,5.0616800818054086e-05
315,4.966027067981882e-05,0.010355112459186522,5.073114340145568e-05
316,4.9744855960820455e-05,0.01028806484212108,5.091180270053175e-05
317,4.900011531477899e-05,0.010331806594756188,5.021899511145622e-05
318,5.122131192453194e-05,0.010375106763117259,5.2803479830138e-05
319,5.06939618853397e-05,0.01032458068710529,5.227703883090018e-05
320,5.0708266418009185e-05,0.010333689366341048,5.2332844516306265e-05
321,5.1528065842798565e-05,0.01037878755502497,5.299667151145715e-05
322,5.1512234723272154e-05,0.010418306004755351,5.298285810592662e-05
323,5.0983270785731616e-05,0.01040507475160446,5.241810009490311e-05
324,5.102297341269546e-05,0.010381924404884835,5.246256529087279e-05
325,5.059201935270208e-05,0.010235284034799896,5.232078552605546e-05
326,4.525348645162408e-05,0.003305389366153655,4.5918872783906606e-05
327,4.520800944279868e-05,0.0036757918622996044,4.606971338969035e-05
328,4.5135751452984874e-05,0.003645770151089245,4.597522393876008e-05
329,4.701049401861779e-05,0.0035508223536275807,4.777201143976728e-05
330,4.724143177642359e-05,0.003588050547921995,4.797190291380704e-05
331,4.688503695521318e-05,0.0035238566811788274,4.745277698045558e-05
332,4.703063887151471e-05,0.0035468811787060517,4.78061079413894e-05
333,4.6672840245232106e-05,0.003643671719836483,4.754156003425325e-05
334,4.617581935323356e-05,0.0039650150191619105,4.7217969095320056e-05
335,4.724019577312388e-05,0.003989268776843247,4.842806407420741e-05
336,4.718090763250471e-05,0.003948997799008147,4.8396599650252226e-05
337,4.715162940643891e-05,0.0038489038157623057,4.8209201677557045e-05
338,4.531758263598418e-05,0.0038368881829349277,4.6790898577703244e-05
339,4.4491488143616476e-05,0.0037613518261734313,4.594245097930272e-05
340,4.4410153851426326e-05,0.0037967079069245457,4.5803398789096006e-05
341,3.87169505829954e-05,0.0037564457150720543,4.036816659233611e-05
342,3.872237571889148e-05,0.003734628358625258,4.037084141625402e-05
343,3.87418298105624e-05,0.0037669768245409685,4.0354011216797714e-05
344,3.86719096768795e-05,0.0036891201149931163,4.029435473082432e-05
345,3.909074426522441e-05,0.0036464704144316684,4.073797350453989e-05
346,3.896411213466511e-05,0.00352733140494621,4.0610044434535864e-05
347,3.850019434870067e-05,0.0032986719653038676,4.006418117594168e-05
348,3.85914221242567e-05,0.0032950678133571998,4.0244067404521244e-05
349,3.858301339099146e-05,0.0032686949334026494,4.023910065395486e-05
350,3.821108144441698e-05,0.003272941293432474,3.971664415100551e-05
351,3.7976128040129176e-05,0.003268648645149419,3.96120672669642e-05
352,3.777631978485463e-05,0.0032457175155302664,3.931830911849121e-05
353,3.7847826304671095e-05,0.003253740744051825,3.9452498695274896e-05
354,3.510575412113415e-05,0.0032597498625968058,3.6210863127300597e-05
355,3.637348286977815e-05,0.003297014770705431,3.7153754019775276e-05
356,3.573288027658439e-05,0.0032817398227695804,3.669320363794415e-05
357,3.5790041109096116e-05,0.003292607594064023,3.67405792169595e-05
358,3.501259094085274e-05,0.0032836062638903485,3.589658086664005e-05
359,3.489030119274705e-05,0.0032586121541209323,3.5654564781245623e-05
360,3.515715194046809e-05,0.003241186927844808,3.5948929562684695e-05
361,3.4959724742322784e-05,0.0032589223630488107,3.5764989943593006e-05
362,3.4748347259694334e-05,0.0032283419040197714,3.555289418752383e-05
363,3.4434942206673647e-05,0.0032339203935158878,3.53532209922125e-05
364,3.4534676486175364e-05,0.0032318225718981353,3.5418035677386994e-05
365,3.447263485034657e-05,0.0032137718965685735,3.532137730896667e-05
366,3.445026537340912e-05,0.0031422336739694856,3.5414706926778505e-05
367,3.446817105035027e-05,0.0031554038073364765,3.544157112653212e-05
368,3.681276244427156e-05,0.003156518567339006,3.686942102926194e-05
369,3.689624632718935e-05,0.00316261827051445,3.7032344207793555e-05
370,3.6678791600963656e-05,0.0031485002684696894,3.6792074806973885e-05
371,3.485486773391333e-05,0.0031088306749822436,3.4866507695408e-05
372,3.5126688415432206e-05,0.003088978636877293,3.507693020859959e-05
373,3.4583488157324815e-05,0.0030958537966636612,3.4563896980255304e-05
374,3.4735373772520894e-05,0.0031419721828465086,3.470501417818239e-05
375,3.428537489347239e-05,0.003171741080683077,3.426869910166941e-05
376,3.452150745764104e-05,0.0031726441403998606,3.4462576087246344e-05
377,3.2859349046732156e-05,0.0016389124893363416,3.2787504670561685e-05
378,3.2408326986144154e-05,0.0016013049129139922,3.233179416478604e-05
379,3.1966283457252054e-05,0.0016117768782777375,3.193343912338831e-05
380,3.163180313825453e-05,0.0016024296192069798,3.1543590585936254e-05
381,3.173741229878235e-05,0.001615373426721689,3.1663625241928894e-05
382,3.2077674730346395e-05,0.0016129949231400431,3.199426521954818e-05
383,3.211398812530408e-05,0.001622600818210529,3.2042688991207324e-05
384,3.2217459063788034e-05,0.0016145834029037687,3.215843856291256e-05
385,3.209703878204184e-05,0.001713589961681805,3.209556473943165e-05
386,3.223705185340098e-05,0.001719394735980373,3.223644865196773e-05
387,3.303120170861096e-05,0.0017746574196868536,3.297066689905703e-05
388,3.299925297872708e-05,0.0017557213543826222,3.30004037378262e-05
389,3.287440573152001e-05,0.0017706599426015046,3.2858980040184615e-05
390,3.2065808552972364e-05,0.0017658082987912493,3.200778849626884e-05
391,3.355963450124566e-05,0.0017372686140735283,3.3530298997941355e-05
392,3.365259259047182e-05,0.001738272034935484,3.361440542998251e-05
393,3.3970967122542994e-05,0.0017548134203249077,3.391785469925024e-05
394,3.398053182357419e-05,0.001763156817910172,3.394926728200742e-05
395,3.395164718134058e-05,0.0017585593547329026,3.392292422271792e-05
396,3.36636620504871e-05,0.001746062061840803,3.365263331128743e-05
397,3.31347431329343e-05,0.0017294510158061271,3.309965007342042e-05
398,3.272232639395245e-05,0.0016919948386533434,3.2687077356097216e-05
399,3.369117108198427e-05,0.0017005791058313235,3.365809891969773e-05
400,3.406823712615026e-05,0.001706260714897212,3.403486346637008e-05
401,3.463332210051906e-05,0.0017555476761996758,3.456446336808083e-05
402,3.44097301040458e-05,0.0017231254323029077,3.434046232636545e-05
403,3.4403162188056946e-05,0.0017144070350321172,3.435434212500921e-05
404,3.433002198838242e-05,0.0017158027271060305,3.4285173688697324e-05
405,3.4683931842693916e-05,0.001696510809686913,3.461969675394583e-05
406,3.4222758002244724e-05,0.0017122913848517385,3.417509618069969e-05
407,3.472227432033126e-05,0.0017029850100565014,3.4676509249986776e-05
408,3.476402103663734e-05,0.001704948624682956,3.475741153219358e-05
409,3.45540610015016e-05,0.001660897130911998,3.45309855502296e-05
410,3.447050026628151e-05,0.0016533019843425478,3.446991980221581e-05
411,3.412160309201884e-05,0.0016460770627189092,3.413440493299502e-05
412,3.411312978462977e-05,0.0016549461010253452,3.404794973088654e-05
413,3.487963873161082e-05,0.0016626220418602955,3.48241361562418e-05
414,3.480072096684328e-05,0.0016687690302088498,3.476640416105736e-05
415,3.538593396845702e-05,0.0015844212036943972,3.543678497502922e-05
416,3.555047020020741e-05,0.0015805835215250141,3.5597967445066825e-05
417,3.331406284559635e-05,0.0016272849462088956,3.331406284559635e-05
418,3.3058022806647935e-05,0.0016207723735153223,3.3058022806647935e-05
419,3.292341476301974e-05,0.0016028846181441736,3.293351358574226e-05
420,3.291059452570355e-05,0.0015945771274763487,3.291800806531908e-05
421,3.398557734471397e-05,0.0015559801795621553,3.398557734471397e-05
422,3.48844546053384e-05,0.0015692522126773412,3.48844546053384e-05
423,3.2442259423254294e-05,0.001619960260067721,3.2442259423254294e-05
424,3.2316720960073875e-05,0.0016102132186537332,3.2316720960073875e-05
425,3.393177654109625e-05,0.0016403443822303743,3.397104331365197e-05
426,3.68521271939537e-05,0.0017736423634371334,3.689162224967957e-05
427,3.684121507652183e-05,0.0017802318519990479,3.6861559811807165e-05
428,3.1738489694538297e-05,0.0017816960977592444,3.1738489694538297e-05
429,3.202450940734125e-05,0.0017861248994339718,3.202450940734125e-05
430,3.1906195060577014e-05,0.0017743035176032151,3.1906195060577014e-05
431,3.203119419339928e-05,0.0017810631015047207,3.203119419339928e-05
432,3.187241278937436e-05,0.0017866074901649043,3.187241278937436e-05
